,سعر,شركة,موديل,سنة,لون السيارة,نوع الوقود,أصل السيارة,رخصة السيارة,نوع الجير,الزجاج,قوة الماتور,عداد السيارة,عدد الركاب,وسيلة الدفع,معروضة,أصحاب سابقون,مسجل,CD,مُكيّف,إغلاق مركزي,وسادة هوائية,جنطات مغنيسيوم,جهاز إنذار,فرش جلد,فتحة سقف
400,64000,هونداي,توسان,2008,فضي ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1990,78000.0,5,إمكانية التقسيط ,للبيع أو التبديل ,1,1,1,1,1,1,1,1,1,1
401,58000,فولكسفاجن,جولف,2002,بترولي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,,5,نقدا فقط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,1
402,48000,هونداي,i30,2008,فيراني ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,0.0,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,1
403,40000,كيا,ريو,2010,أبيض ,ديزل ,عمومي ,فلسطينية ,عادي ,الكتروني ,1600,,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,0,1,1,1,0
404,93000,سكودا,اوكتافيا,2014,بني ,ديزل ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1600,,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,0
405,37000,بيجو,206,2007,سكني ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1600,150000.0,5,نقدا فقط ,للبيع أو التبديل ,5,1,1,1,1,1,1,1,1,1
406,62000,كيا,برايد,2015,أبيض ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,4000.0,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,0,1,0,0
407,40000,بيجو,307,2007,أبيض ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,1
408,16000,اوبل,اسكونا,1986,أحمر ,بنزين ,خصوصي ,فلسطينية ,عادي ,يدوي ,1600,0.0,5,نقدا فقط ,للبيع أو التبديل ,3,1,1,1,1,1,1,1,1,0
409,30000,شاحنة,مان,1997,أبيض عاجي ,ديزل ,تدريب سياقة ,فلسطينية ,عادي ,الكتروني ,3500,250000.0,3,نقدا فقط ,للبيع فقط ,2,0,0,0,0,0,0,0,0,0
410,98000,سكودا,اوكتافيا,2013,أبيض ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,120000.0,5,إمكانية التقسيط ,للبيع فقط ,1,1,1,1,1,1,1,1,1,0
411,65000,كيا,برايد,2014,عدة الوان ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,33158.0,5,إمكانية التقسيط ,للبيع أو التبديل ,0,0,0,1,1,1,1,1,0,0
412,89999,هونداي,توسان,2014,عدة الوان ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,68000.0,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,1
413,5700,مرسيدس,914,1996,أبيض ,ديزل ,تدريب سياقة ,فلسطينية ,عادي ,الكتروني ,4000,3000.0,5,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,1,1,1,1
414,70000,هونداي,اكسنت,2015,أبيض ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,78000.0,6,نقدا فقط ,للبيع أو التبديل ,1,1,1,1,1,1,1,1,0,0
415,100000,بي,ام,2004,فيراني ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2500,200000.0,5,إمكانية التقسيط ,للبيع فقط ,10,1,1,1,1,1,1,1,1,1
416,65000,كيا,برايد,2014,أبيض ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,48000.0,5,نقدا فقط ,للبيع أو التبديل ,0,1,1,1,1,1,0,1,1,0
417,63000,فولكسفاجن,بولو,2015,أسود ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1200,60000.0,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,0,0
418,150000,اودي,Q5,2011,أسود ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2008,110000.0,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,1
419,20000,فولكسفاجن,كرافيل,1987,أحمر ,ديزل ,خصوصي ,فلسطينية ,عادي ,يدوي ,1900,,8,نقدا فقط ,للبيع أو التبديل ,0,0,0,0,0,0,0,0,0,0
420,66000,فولكسفاجن,جولف,2008,فيراني ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1600,102000.0,5,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,1,0,0,0
421,50000,اوبل,كورسا,2012,أخضر ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,80000.0,5,إمكانية التقسيط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,0
422,98000,هونداي,توسان,2014,رمادي ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,70000.0,5,نقدا فقط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,1
423,3500,فيات,127,1980,أبيض ,بنزين ,خصوصي ,فلسطينية ,عادي ,يدوي ,900,,5,نقدا فقط ,للبيع فقط ,0,0,0,0,1,0,1,0,0,0
424,5500,كيا,سيراتو,2007,رصاصي ,بنزين ,خصوصي ,فلسطينية ,نصف اوتوماتيك ,الكتروني ,1600,17000.0,5,إمكانية التقسيط ,للبيع أو التبديل ,3,1,1,1,1,1,1,1,1,1
425,14000,فولكسفاجن,جيتا,1985,فيراني ,بنزين ,خصوصي ,فلسطينية ,عادي ,يدوي ,1300,10000.0,5,نقدا فقط ,للبيع فقط ,2,1,1,1,0,0,0,1,1,0
426,23000,هونداي,اتوس,1999,أحمر ,بنزين ,خصوصي ,فلسطينية ,عادي ,يدوي ,1000,75000.0,5,نقدا فقط ,للبيع أو التبديل ,3,1,1,1,1,1,0,1,0,0
427,78000,هونداي,i30,2014,أبيض عاجي ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1600,50000.0,5,إمكانية التقسيط ,للبيع أو التبديل ,2,1,1,1,1,1,1,1,0,1
428,35000,هونداي,i20,2010,أسود ,بنزين ,تأجير ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,30000.0,5,إمكانية التقسيط ,للبيع أو التبديل ,1,1,1,1,1,1,1,1,1,0
429,120000,كيا,سبورتاج,2015,أسود ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,100000.0,5,نقدا فقط ,للبيع أو التبديل ,1,1,1,1,1,1,1,1,1,1
430,85000,سكودا,اوكتافيا,2011,فضي ,ديزل ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1600,114000.0,5,إمكانية التقسيط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,0
431,115000,فولكسفاجن,تيجوان,2010,أسود ميتالك ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,207000.0,5,نقدا فقط ,للبيع فقط ,2,1,1,1,1,1,1,1,1,1
432,35000,بيجو,107,2011,أزرق ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1000,,5,نقدا فقط ,للبيع أو التبديل ,5,1,1,1,1,1,1,0,0,0
433,55000,هونداي,i30,2008,فضي ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,0
434,85000,مرسيدس,E270,2003,أسود ميتالك ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2700,280000.0,5,نقدا فقط ,للبيع فقط ,3,1,1,1,1,1,1,1,1,1
435,133500,هونداي,سانتافيه,2014,أبيض عاجي ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,34000.0,7,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,1
436,85000,مازدا,5,2010,زيتي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,0.0,8,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,1,0,0,0
437,125000,داف,lf.55.220.,2009,أبيض ,ديزل ,تجاري ,نمرة صفراء ,عادي ,الكتروني ,5985,,3,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,0,0
438,23000,مازدا,323,1995,أبيض عاجي ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1800,123000.0,5,نقدا فقط ,للبيع فقط ,4,1,1,1,1,1,1,1,0,1
439,59000,هونداي,توسان,2006,أسود ميتالك ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,,6,نقدا فقط ,للبيع فقط ,4,1,1,1,1,1,1,1,1,1
440,85000,كيا,اوبتيما,2013,أسود ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,100405.0,5,إمكانية التقسيط ,للبيع فقط ,2,1,1,1,1,1,1,1,1,0
441,60000,هونداي,توسان,2007,سكني ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,0.0,5,نقدا فقط ,للبيع فقط ,4,1,1,1,1,1,1,1,1,1
442,8000,سوبارو,نملة,1983,فيراني ,بنزين ,خصوصي ,فلسطينية ,عادي ,يدوي ,1600,0.0,5,نقدا فقط ,للبيع فقط ,3,0,0,0,0,0,0,0,0,0
443,30000,دايو,لانوس,2002,ذهبي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,يدوي ,1500,130000.0,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,0,0,0,0
444,24000,مرسيدس,220,1997,أبيض ,ديزل ,عمومي ,فلسطينية ,اوتوماتيك ,الكتروني ,2200,,5,إمكانية التقسيط ,للبيع أو التبديل ,5,1,1,1,1,0,1,0,1,0
445,50000,كيا,سيراتو,2008,سكني ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,100000.0,5,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,1,1,1,0
446,205000,اودي,Q7,2009,أسود ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,3000,,7,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,1
447,40000,سكودا,اوكتافيا,2005,أبيض ,ديزل ,عمومي ,فلسطينية ,عادي ,الكتروني ,1900,,5,إمكانية التقسيط ,للبيع فقط ,0,0,0,0,0,0,1,0,0,0
448,43000,اوبل,استرا,2006,خمري ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1600,,5,نقدا فقط ,للبيع أو التبديل ,3,1,1,1,1,1,1,1,0,0
449,23000,مرسيدس,فيتو,1999,أبيض عاجي ,ديزل ,عمومي ,فلسطينية ,عادي ,الكتروني ,2300,20000000.0,8,إمكانية التقسيط ,للبيع أو التبديل ,5,1,1,0,0,1,1,0,1,0
450,35000,فولكسفاجن,كرافيل,1998,أبيض ,ديزل ,عمومي ,فلسطينية ,عادي ,الكتروني ,2500,0.0,8,نقدا فقط ,للبيع فقط ,3,1,1,0,0,1,1,0,1,0
451,63000,فولكسفاجن,جولف,2006,زيتي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,100000.0,5,نقدا فقط ,للبيع أو التبديل ,2,1,1,1,1,1,1,1,1,0
452,70000,فولكسفاجن,باسات,2007,أسود ميتالك ,ديزل ,عمومي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,10002.0,5,نقدا فقط ,للبيع أو التبديل ,4,1,1,1,1,1,1,1,1,0
453,230000,فولفو,2007,2007,أبيض ,ديزل ,خصوصي ,فلسطينية ,عادي ,الكتروني ,2800,15000.0,3,إمكانية التقسيط ,للبيع أو التبديل ,2,1,1,1,0,0,0,1,0,0
454,56000,كيا,برايد,2012,أبيض ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,75000.0,5,نقدا فقط ,للبيع فقط ,1,0,0,1,1,1,0,0,0,0
455,40000,هونداي,جيتس,2008,أزرق سماوي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,0
456,15000,اودي,80,1986,رمادي ,بنزين ,خصوصي ,فلسطينية ,عادي ,يدوي ,1600,,5,نقدا فقط ,للبيع فقط ,5,0,0,0,0,0,0,0,0,0
457,49000,سكودا,اوكتافيا,2006,رمادي ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1600,185000.0,5,إمكانية التقسيط ,للبيع فقط ,1,1,1,1,1,1,1,0,0,0
458,75000,سكودا,اوكتافيا,2010,أسود ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,100000.0,5,نقدا فقط ,للبيع أو التبديل ,3,1,1,1,1,1,0,1,0,0
459,13500,ميتسوبيشي,ماجنوم,2001,أزرق سماوي ,ديزل ,خصوصي ,نمرة صفراء ,اوتوماتيك ,الكتروني ,2500,,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,1
460,63000,بيجو,301,2014,أسود ميتالك ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,57000.0,5,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,1,0,1,0
461,30000,شفروليه,اوبترا,2007,ذهبي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,130000.0,5,إمكانية التقسيط ,للبيع فقط ,4,0,0,1,1,1,1,1,0,0
462,45000,اوبل,زافيرا,2004,سكني ,ديزل ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1995,12345.0,7,إمكانية التقسيط ,للبيع فقط ,3,1,1,1,1,1,1,0,0,1
463,160000,فولكسفاجن,طوارق,2007,أسود ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,3000,,5,نقدا فقط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,1
464,13500,اوبل,اسكونا,1985,أخضر ,بنزين ,خصوصي ,فلسطينية ,عادي ,يدوي ,1200,,5,نقدا فقط ,للبيع أو التبديل ,0,0,0,0,0,0,0,0,0,0
465,41500,بيجو,307,2007,سكني ,بنزين ,خصوصي ,فلسطينية ,نصف اوتوماتيك ,الكتروني ,1600,136000.0,5,نقدا فقط ,للبيع أو التبديل ,1,1,1,1,1,1,0,0,0,0
466,110000,سكودا,اوكتافيا,2014,سكني ,ديزل ,تدريب سياقة ,فلسطينية ,عادي ,الكتروني ,1600,50000.0,5,نقدا فقط ,للبيع فقط ,2,1,1,1,1,1,1,0,0,0
467,63000,سكودا,اوكتافيا,2008,أزرق ,ديزل ,عمومي ,فلسطينية ,عادي ,الكتروني ,1900,,5,نقدا فقط ,للبيع فقط ,0,0,0,0,0,0,0,0,0,0
468,43000,كيا,ريو,2010,أبيض ,ديزل ,عمومي ,فلسطينية ,عادي ,الكتروني ,1500,0.0,5,إمكانية التقسيط ,للبيع أو التبديل ,6,0,0,0,0,0,0,0,1,0
469,37000,هونداي,افانتي,2006,أبيض عاجي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,123000.0,5,نقدا فقط ,للبيع فقط ,3,0,0,1,1,0,1,1,0,0
470,12000,اوبل,اسكونا,1984,سكني ,بنزين ,خصوصي ,فلسطينية ,عادي ,يدوي ,1600,,5,نقدا فقط ,للبيع أو التبديل ,0,1,1,0,0,0,1,0,0,0
471,60000,فولكسفاجن,جولف,2005,أسود ميتالك ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1600,,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,1
472,65000,هونداي,تيراكان,2007,رصاصي ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2900,90000.0,7,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,0,1,1,0
473,22000,سكودا,فيليسيا,1996,أبيض ,بنزين ,خصوصي ,فلسطينية ,عادي ,يدوي ,1300,123456.0,2,نقدا فقط ,للبيع فقط ,0,1,1,0,0,1,0,0,0,0
474,94500,هونداي,ix35,2014,عدة الوان ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,0,1,0
475,28000,فولكسفاجن,بولو,2000,كحلي ,ديزل ,تدريب سياقة ,فلسطينية ,عادي ,الكتروني ,1900,,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,0
476,24000,سوبارو,عريض,1990,رصاصي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,يدوي ,1600,,5,نقدا فقط ,للبيع فقط ,5,1,1,0,0,0,0,0,0,0
477,12345,جييب,Wrangler,2013,بترولي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,3600,82000.0,7,إمكانية التقسيط ,للبيع أو التبديل ,1,1,1,1,1,1,1,1,1,1
478,49700,كيا,فورتي,2008,أسود ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,1
479,45000,فولكسفاجن,جولف,2000,أسود ,بنزين ,خصوصي ,فلسطينية ,عادي ,يدوي ,1400,200000.0,5,نقدا فقط ,للبيع فقط ,2,1,1,1,1,1,1,1,0,1
480,35000,هونداي,فيرنا,2006,سكني ,بنزين ,تدريب سياقة ,فلسطينية ,عادي ,الكتروني ,1400,0.0,5,نقدا فقط ,للبيع فقط ,1,1,1,1,0,1,0,0,0,0
481,125000,سكودا,اوكتافيا,2015,كحلي ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,83000.0,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,0,0
482,4000,رينو,R9,1983,رصاصي ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1400,11111.0,5,نقدا فقط ,للبيع أو التبديل ,5,1,1,1,0,0,0,0,1,0
483,20000,مرسيدس,200,1983,بني ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,200,6666.0,5,نقدا فقط ,للبيع فقط ,7,1,1,0,1,1,1,1,1,0
484,35500,فولكسفاجن,باسات,1999,أبيض ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1600,,5,إمكانية التقسيط ,للبيع أو التبديل ,3,1,1,1,1,1,1,1,0,0
485,114999,سكودا,اوكتافيا,2015,أسود ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,119000.0,6,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,0
486,110000,سكودا,اوكتافيا,2014,فيراني ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,25000.0,5,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,1,1,0,1
487,62000,هونداي,توسان,2010,أسود ,ديزل ,تجاري ,فلسطينية ,اوتوماتيك ,الكتروني ,1900,0.0,5,إمكانية التقسيط ,للبيع فقط ,1,1,1,1,1,1,1,1,0,1
488,62000,سكودا,اوكتافيا,2011,أبيض ,ديزل ,عمومي ,فلسطينية ,عادي ,الكتروني ,1600,400000.0,5,نقدا فقط ,للبيع أو التبديل ,3,1,1,1,1,1,1,1,1,0
489,47000,كيا,برايد,2007,أزرق ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,,5,نقدا فقط ,للبيع فقط ,2,1,1,1,1,1,1,1,1,1
490,25000,مرسيدس,220,1997,أبيض عاجي ,ديزل ,عمومي ,فلسطينية ,عادي ,الكتروني ,2400,999999.0,5,نقدا فقط ,للبيع فقط ,9,0,0,0,0,0,0,0,0,0
491,35000,تويوتا,كورولا,1998,بنفسجي ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1600,98000.0,5,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,1,1,0,0
492,50000,اوبل,زافيرا,2004,سكني ,ديزل ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1900,75000.0,7,إمكانية التقسيط ,للبيع فقط ,2,1,1,1,1,1,1,1,1,0
493,53000,هونداي,i30,2008,أسود ميتالك ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,,5,نقدا فقط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,1
494,40000,شفروليه,اوبترا,2010,جيشي ,بنزين ,تأجير ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,1,1,0,1,0
495,47000,كيا,برايد,2007,أسود ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,880000.0,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,0,0
496,29000,اوبل,فيكترا,1998,أسود ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1800,120076.0,5,إمكانية التقسيط ,للبيع أو التبديل ,6,1,1,1,1,1,1,0,0,1
