Price,Brand,Model,Year,Color,Fuel_Type,Vehicle_History,Palestinian_Licence,Transmission_Type,Electric_Windows,Engine_Capacity,Kilometers_Driven,Seats,Installment_Payment_Method,Listed_For,Previous_Owners,Radio,Air_Conditioner,Central_Lock,Airbag,Magnesium_Rims,Alert_System,Leather_Seats,Sunroof,Kilometers_Driven_ZScore,Previous_Owners_Ranges,Previous_Owners_Labels
245000,مرسيدس,200,2015,فضي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,2000,27000.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,1,1,-0.886869468072415,[0-2],1
120000,مرسيدس,اتكوا,2004,أبيض ,ديزل ,تجاري ,1,عادي ,1,1800,80000.0,3,0,للبيع أو التبديل ,1,1,1,0,0,0,0,0,1,-0.6022574856926021,[0-2],1
33000,فيات,بونتو,2011,خمري ,بنزين ,تأجير ,1,عادي ,1,1400,44000.0,5,0,للبيع فقط ,1,1,1,0,0,0,1,1,0,-0.7955788322147391,[0-2],1
52000,فولكسفاجن,جولف,2003,سكني ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,206064.0,5,0,للبيع فقط ,2,1,1,1,1,1,0,0,0,0.07471090952869476,[0-2],1
72000,بيجو,بارتنر,2015,أبيض ,ديزل ,خصوصي ,1,عادي ,1,1600,92000.0,5,0,للبيع فقط ,0,1,1,1,1,0,0,0,0,-0.5378170368518898,[0-2],1
210000,تويوتا,برادو,2007,كحلي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,3000,200000.0,7,0,للبيع أو التبديل ,2,1,1,1,1,1,1,1,1,0.04214700271452145,[0-2],1
45000,ستروين,بيرلينجو,2008,أبيض عاجي ,ديزل ,خصوصي ,1,عادي ,1,1600,339597.0,5,1,للبيع فقط ,3,1,1,1,1,1,1,1,0,0.7917881141159316,[3-4],2
69000,كيا,برايد,2017,أبيض ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,20000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,-0.9244597298961638,[0-2],1
61000,كيا,برايد,2014,أحمر ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,22000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,0,-0.9137196550893785,[0-2],1
100000,سكودا,اوكتافيا,2015,أبيض عاجي ,ديزل ,خصوصي ,1,عادي ,1,1600,10000.0,5,0,للتبديل فقط ,0,1,1,1,1,1,1,1,0,-0.9781601039300908,[0-2],1
4000,فيات,127,1983,أبيض عاجي ,بنزين ,خصوصي ,1,عادي ,0,903,824256.0,5,0,للبيع فقط ,4,1,0,0,0,0,0,0,0,3.394425072006832,[3-4],2
12000,بيجو,405,1990,أزرق سماوي ,بنزين ,خصوصي ,1,عادي ,1,1600,340005.0,5,1,للبيع أو التبديل ,3,1,1,0,0,1,1,0,0,0.7939790893765158,[3-4],2
40000,بيجو,407,2008,فضي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,2000,154548.0,5,0,للبيع أو التبديل ,1,1,1,1,1,1,1,1,0,-0.20193193734448336,[0-2],1
75000,ستروين,C-Elysee,2015,أبيض ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1200,45000.0,5,1,للبيع أو التبديل ,1,1,1,1,1,0,0,1,0,-0.7902087948113464,[0-2],1
20000,بي,ام,1989,رصاصي ,بنزين ,خصوصي ,1,عادي ,0,1800,120000.0,5,1,للبيع أو التبديل ,5,1,1,1,1,1,1,1,0,-0.3874559895568942,[5+),3
50000,اودي,A4,2006,أبيض ,بنزين ,تجاري ,1,اوتوماتيك ,1,2000,117000.0,5,0,للبيع فقط ,1,1,1,0,1,1,1,1,0,-0.4035661017670723,[0-2],1
95000,سكودا,اوكتافيا,2014,أزرق ,ديزل ,خصوصي ,1,عادي ,1,1600,111000.0,5,1,للبيع أو التبديل ,0,1,1,1,1,1,1,0,0,-0.43578632618742846,[0-2],1
20000,فولفو,فولفو,1988,رمادي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,2000,721224.0,5,1,للبيع أو التبديل ,3,1,1,1,0,1,1,0,1,2.841139378260476,[3-4],2
62000,فولكسفاجن,جيتا,2008,أسود ,ديزل ,عمومي ,1,عادي ,1,1900,339597.0,5,1,للبيع فقط ,6,1,1,1,1,1,1,0,0,0.7917881141159316,[5+),3
130000,سكودا,سوبيرب,2015,بترولي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,181118.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,1,-0.05925004353633943,[0-2],1
90000,سكودا,اوكتافيا,2015,فضي ,ديزل ,خصوصي ,1,عادي ,1,1600,95000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,1,0,0,-0.5217069246417116,[0-2],1
55000,فولكسفاجن,باسات,2006,أبيض ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,384876.0,5,1,للبيع أو التبديل ,1,1,1,1,1,1,1,1,1,1.0349380377041495,[0-2],1
100000,سكودا,اوكتافيا,2014,أزرق ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,30000.0,5,0,للبيع فقط ,0,0,1,1,1,1,1,1,1,-0.8707593558622369,[0-2],1
46000,سيت,ابيزا,2012,أسود ميتالك ,بنزين ,خصوصي ,1,عادي ,1,1400,112000.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,0,0,-0.4304162887840358,[0-2],1
62000,هونداي,i30,2010,خمري ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,39000.0,5,1,للبيع أو التبديل ,1,1,1,1,1,1,1,1,1,-0.8224290192317026,[0-2],1
70000,هونداي,اكسنت,2015,عدة الوان ,ديزل ,خصوصي ,1,اوتوماتيك ,1,1600,181118.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,-0.05925004353633943,[0-2],1
90000,فولكسفاجن,كادي,2013,سكني ,ديزل ,خصوصي ,1,عادي ,1,160,140000.0,7,0,للبيع فقط ,1,1,1,1,1,1,0,1,0,-0.2800552414890403,[0-2],1
46000,فولكسفاجن,بولو,2008,أزرق سماوي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,61000.0,5,1,للبيع أو التبديل ,1,1,1,1,1,0,1,0,0,-0.7042881963570633,[0-2],1
90001,كيا,سبورتاج,2012,أبيض عاجي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,249037.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,0,1,0.3054775268646891,[0-2],1
6000,سوبارو,نملة,1981,أصفر ,بنزين ,خصوصي ,1,عادي ,0,1600,865468.0,5,0,للبيع فقط ,4,0,0,0,0,0,0,0,0,3.615735053475452,[3-4],2
51000,كيا,برايد,2008,فضي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,100000.0,5,0,للبيع فقط ,1,1,1,1,1,1,0,1,1,-0.49485673762474813,[0-2],1
55000,سكودا,اوكتافيا,2008,بني ,ديزل ,عمومي ,1,اوتوماتيك ,1,1900,339597.0,5,1,للبيع فقط ,1,1,1,1,1,1,1,1,0,0.7917881141159316,[0-2],1
85000,كيا,سول,2014,أبيض عاجي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,1600,75000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,1,-0.6291076727095656,[0-2],1
71000,سيت,ليون,2016,كحلي ,بنزين ,خصوصي ,1,عادي ,1,1200,81000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,0,0,1,-0.5968874482892094,[0-2],1
36000,كيا,ريو,2011,أبيض عاجي ,ديزل ,عمومي ,1,عادي ,1,1600,271677.0,5,0,للبيع أو التبديل ,2,1,1,1,1,1,0,1,0,0.42705517367749973,[0-2],1
53000,هونداي,i30,2008,أسود ميتالك ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,154548.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,1,1,-0.20193193734448336,[0-2],1
58000,اوبل,استرا,2011,أسود ميتالك ,بنزين ,خصوصي ,1,عادي ,1,1600,125326.0,5,1,للبيع أو التبديل ,5,1,1,1,1,1,0,1,1,-0.3588551703464247,[5+),3
50000,سكودا,اوكتافيا,2009,فيراني ,ديزل ,عمومي ,1,عادي ,1,1900,316957.0,5,1,للبيع فقط ,1,1,1,1,1,0,1,1,1,0.670210467303121,[0-2],1
45000,فولكسفاجن,جولف,2000,أحمر ,بنزين ,خصوصي ,1,عادي ,1,1600,236973.0,5,0,للبيع فقط ,2,1,1,1,1,1,1,1,1,0.2406933956301596,[0-2],1
66666,فورد,فوكس,2014,أبيض عاجي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,31000.0,5,0,للبيع فقط ,2,1,1,1,1,1,1,0,0,-0.8653893184588441,[0-2],1
46000,كيا,بيكانتو,2015,أبيض ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1000,24000.0,5,0,للبيع أو التبديل ,1,1,1,1,1,0,1,0,0,-0.9029795802825931,[0-2],1
7000,اوبل,اسكونا,1986,سكني ,بنزين ,خصوصي ,1,عادي ,0,1600,762436.0,5,0,للبيع أو التبديل ,3,1,0,0,0,0,0,0,0,3.062449359729096,[3-4],2
59999,هونداي,اكسنت,2015,أبيض ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,58000.0,5,0,للبيع فقط ,1,1,1,1,1,0,1,0,0,-0.7203983085672414,[0-2],1
68000,سيت,ليون,2015,فيراني ,بنزين ,خصوصي ,1,عادي ,1,1200,82425.0,5,0,للبيع فقط ,0,0,0,0,0,0,0,0,0,-0.5892351449893748,[0-2],1
120000,فولكسفاجن,GTI,2012,أبيض ,بنزين ,خصوصي ,1,اوتوماتيك ,1,2000,80000.0,5,1,للبيع فقط ,3,1,1,1,1,1,1,0,1,-0.6022574856926021,[3-4],2
40000,تويوتا,كورولا,2000,كحلي ,بنزين ,تدريب سياقة ,1,عادي ,1,1600,236973.0,4,0,للبيع فقط ,2,0,1,1,1,1,1,1,0,0.2406933956301596,[0-2],1
25000,دايو,لانوس,1999,أسود ميتالك ,بنزين ,خصوصي ,1,عادي ,0,1500,247276.0,5,1,للبيع أو التبديل ,3,1,1,1,1,1,1,0,0,0.29602089099731455,[3-4],2
95000,هونداي,توسان,2015,خمري ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,45000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,1,-0.7902087948113464,[0-2],1
50000,هونداي,سانتافيه,2002,أبيض ,ديزل ,خصوصي ,1,عادي ,1,2000,475435.0,7,0,للبيع فقط ,2,1,1,1,1,1,1,0,0,1.5212432549179884,[0-2],1
50000,فورد,فيستا,2014,أزرق ,بنزين ,خصوصي ,1,عادي ,1,1250,64000.0,5,0,للبيع فقط ,0,1,1,0,1,1,0,0,0,-0.6881780841468852,[0-2],1
39500,هونداي,i10,2013,أبيض ,بنزين ,خصوصي ,1,عادي ,1,1100,93000.0,5,0,للبيع أو التبديل ,1,1,1,0,1,1,0,0,0,-0.532446999448497,[0-2],1
7500,سوبارو,نملة,1980,سكني ,بنزين ,خصوصي ,1,عادي ,0,1600,886075.0,4,0,للبيع فقط ,4,1,0,1,0,0,1,1,0,3.726395414247165,[3-4],2
125000,أفيكو,150E25,2008,أبيض ,ديزل ,خصوصي ,1,عادي ,1,4000,200000.0,3,0,للبيع فقط ,1,1,1,1,1,0,1,0,0,0.04214700271452145,[0-2],1
42000,سكودا,اوكتافيا,2005,أبيض ,ديزل ,عمومي ,1,عادي ,1,1900,407516.0,5,0,للبيع أو التبديل ,1,1,1,1,1,1,0,0,0,1.1565156845169602,[0-2],1
45000,بيجو,308,2011,سكني ,بنزين ,خصوصي ,1,نصف اوتوماتيك ,1,1600,123638.0,5,1,للبيع أو التبديل ,1,1,1,1,1,1,1,0,0,-0.3679197934833516,[0-2],1
72000,فولكسفاجن,بولو,2014,رصاصي ,بنزين ,خصوصي ,1,عادي ,1,1200,92728.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,1,0,-0.5339076496222198,[0-2],1
38000,هونداي,كليك,2009,فضي ,بنزين ,خصوصي ,1,عادي ,1,1400,137000.0,5,0,للبيع فقط ,6,1,1,1,1,0,0,0,0,-0.29616535369921837,[5+),3
90000,فولكسفاجن,GTI,2011,فيراني ,بنزين ,خصوصي ,1,عادي ,1,2000,50000.0,5,1,للبيع فقط ,4,1,1,1,1,1,0,1,1,-0.7633586077943829,[3-4],2
129000,هونداي,سانتافيه,2015,أبيض ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,31000.0,7,0,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,-0.8653893184588441,[0-2],1
50000,اوبل,استرا,2011,فيراني ,ديزل ,خصوصي ,1,عادي ,1,1600,123456.0,5,0,للبيع فقط ,2,1,1,1,1,1,1,1,0,-0.3688971402907691,[0-2],1
62000,فولكسفاجن,جولف,2005,خمري ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,228000.0,5,1,للبيع فقط ,1,1,1,1,1,1,1,0,0,0.19250805000951693,[0-2],1
700000,بي,ام,2004,فيراني ,بنزين ,خصوصي ,1,عادي ,1,2500,195760.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,1,1,0.019378044124136417,[0-2],1
125000,مرسيدس,518,2008,أبيض عاجي ,ديزل ,تجاري ,1,عادي ,1,3000,300000.0,7,1,للبيع أو التبديل ,1,1,1,1,1,1,1,1,0,0.579150743053791,[0-2],1
71000,هونداي,توسان,2010,رمادي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,71500.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,1,0,-0.6479028036214399,[0-2],1
120000,سكودا,اوكتافيا,2014,أبيض ,ديزل ,خصوصي ,1,نصف اوتوماتيك ,1,2000,200000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,1,0.04214700271452145,[0-2],1
40000,هونداي,اكسنت,2007,سكني ,بنزين ,خصوصي ,1,عادي ,1,1400,97000.0,5,1,للبيع أو التبديل ,1,0,1,1,0,0,1,0,0,-0.5109668498349262,[0-2],1
20000,شفروليه,كافلير,1995,أزرق ,بنزين ,خصوصي ,1,اوتوماتيك ,1,2200,161000.0,5,0,للبيع فقط ,2,0,1,1,1,0,1,0,0,-0.16728445601779368,[0-2],1
76000,سكودا,فابيا,2015,فضي ,ديزل ,خصوصي ,1,عادي ,1,1400,169000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,1,0,0,-0.12432415679065212,[0-2],1
105000,اودي,A3,2015,أسود ميتالك ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,31000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,1,-0.8653893184588441,[0-2],1
55000,كيا,سبورتاج,2007,أسود ميتالك ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,362236.0,5,1,للبيع أو التبديل ,1,0,0,0,0,0,0,0,0,0.9133603908913389,[0-2],1
72000,هونداي,سانتافيه,2007,فضي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2200,362236.0,7,1,للبيع أو التبديل ,3,1,1,1,1,1,1,1,1,0.9133603908913389,[3-4],2
46000,بيجو,206+,2007,أحمر ,بنزين ,خصوصي ,1,نصف اوتوماتيك ,1,1600,164851.0,4,0,للبيع فقط ,3,1,1,1,1,1,1,1,1,-0.14660444197732841,[3-4],2
59238,سكودا,اوكتافيا,2008,سكني ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,146009.0,5,1,للبيع أو التبديل ,1,1,1,1,1,1,1,0,0,-0.2477866867320536,[0-2],1
60000,ايسوزو,شحن,2001,أبيض ,ديزل ,تجاري ,1,عادي ,1,4800,621667.0,3,0,للبيع أو التبديل ,2,1,1,1,1,0,1,0,0,2.306514564490909,[0-2],1
18000,فولكسفاجن,جيتا,1992,رمادي ,بنزين ,عمومي ,1,عادي ,0,1600,319399.0,5,1,للبيع أو التبديل ,7,1,1,1,1,1,1,1,0,0.683324098642206,[5+),3
35000,اودي,A4,1996,أبيض ,بنزين ,خصوصي ,1,عادي ,1,1600,70000.0,5,1,للبيع أو التبديل ,2,1,1,1,1,1,1,0,1,-0.655957859726529,[0-2],1
15000,اوبل,كاديت,1983,أزرق ,بنزين ,خصوصي ,1,عادي ,0,1300,824256.0,5,0,للبيع فقط ,4,1,0,0,0,1,0,1,0,3.394425072006832,[3-4],2
41000,مرسيدس,220,2001,فضي ,ديزل ,عمومي ,1,اوتوماتيك ,1,2200,498075.0,5,1,للبيع فقط ,9,1,1,1,1,1,1,1,1,1.642820901730799,[5+),3
24000,بي,ام,1988,أسود ,بنزين ,خصوصي ,1,عادي ,1,1600,721224.0,5,1,للبيع فقط ,3,1,0,1,0,1,1,0,0,2.841139378260476,[3-4],2
25000,شفروليه,كافلير,1998,أبيض عاجي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,2200,257580.0,5,0,للبيع فقط ,2,1,1,1,1,0,1,1,0,0.3513537564018729,[0-2],1
53000,اوبل,استرا,2011,سكني ,بنزين ,تأجير ,1,اوتوماتيك ,1,1600,123638.0,5,1,للبيع فقط ,1,1,1,1,1,0,0,0,0,-0.3679197934833516,[0-2],1
100000,بي,ام,2005,فيراني ,بنزين ,خصوصي ,1,عادي ,1,2500,185457.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,1,1,-0.03594945124301853,[0-2],1
54500,هونداي,i30,2011,سكني ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,123638.0,5,0,للبيع أو التبديل ,1,1,1,1,1,1,1,0,1,-0.3679197934833516,[0-2],1
85000,ميتسوبيشي,اتراج,2017,عدة الوان ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1200,61819.0,5,1,للبيع أو التبديل ,0,1,1,1,1,1,1,0,1,-0.6998901357236846,[0-2],1
40000,فولكسفاجن,بولو,2007,أزرق ,بنزين ,خصوصي ,1,عادي ,1,1400,164851.0,5,0,للبيع فقط ,1,1,1,1,1,0,0,0,0,-0.14660444197732841,[0-2],1
60000,هونداي,i30,2013,أبيض ,بنزين ,خصوصي ,1,عادي ,1,1400,87000.0,5,0,للتبديل فقط ,3,1,1,1,1,0,1,0,0,-0.5646672238688532,[3-4],2
130000,كيا,سورينتو,2012,فيراني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2200,54566.0,7,1,للبيع فقط ,1,1,1,1,1,1,1,1,1,-0.7388390170104919,[0-2],1
45000,فورد,فيستا,2014,أزرق ,بنزين ,خصوصي ,1,عادي ,1,1250,66000.0,5,1,للبيع فقط ,0,1,1,0,1,0,0,0,0,-0.6774380093400998,[0-2],1
117000,هونداي,توسان,2015,كحلي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,130000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,1,-0.3337556155229673,[0-2],1
45000,فورد,فيستا,2012,سكني ,ديزل ,خصوصي ,1,عادي ,1,1250,249037.0,5,0,للبيع أو التبديل ,1,1,1,1,1,0,0,0,0,0.3054775268646891,[0-2],1
75000,فورد,فوكس,2016,عدة الوان ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1500,17000.0,5,0,للبيع فقط ,0,1,1,1,1,0,0,1,0,-0.9405698421063419,[0-2],1
65000,هونداي,سانتافيه,2007,أبيض ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2200,362236.0,7,0,للبيع فقط ,1,1,1,1,1,1,0,0,1,0.9133603908913389,[0-2],1
70000,سكودا,اوكتافيا,2013,فضي ,ديزل ,خصوصي ,1,عادي ,1,1600,188000.0,5,1,للبيع فقط ,1,1,1,1,1,1,0,0,0,-0.022293446126190903,[0-2],1
68000,فولكسفاجن,باسات,2008,فضي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1800,70000.0,5,0,للبيع أو التبديل ,1,1,1,1,1,1,1,0,0,-0.655957859726529,[0-2],1
68000,فولكسفاجن,توران,2008,سكني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,1900,339597.0,7,0,للبيع فقط ,8,1,1,1,1,1,1,0,0,0.7917881141159316,[5+),3
56000,هونداي,اكسنت,2014,كحلي ,بنزين ,خصوصي ,1,عادي ,1,1400,44000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,0,0,0,-0.7955788322147391,[0-2],1
75000,هونداي,توسان,2008,فضي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,153000.0,5,0,للبيع فقط ,1,1,1,1,1,1,0,1,1,-0.21024475524493527,[0-2],1
110000,فولفو,FL,1996,أبيض ,ديزل ,تجاري ,1,عادي ,1,260,210000.0,3,0,للبيع أو التبديل ,2,1,1,1,0,0,0,1,1,0.09584737674844841,[0-2],1
90000,سكودا,اوكتافيا,2015,بني ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,82425.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,1,0,0,-0.5892351449893748,[0-2],1
43000,فولكسفاجن,بولو,2007,رمادي ,بنزين ,خصوصي ,1,عادي ,1,1400,164851.0,5,0,للبيع فقط ,1,1,1,1,1,0,1,0,0,-0.14660444197732841,[0-2],1
95000,هونداي,توسان,2015,فيراني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,40000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,1,-0.8170589818283099,[0-2],1
130000,هونداي,سانتافيه,2016,سكني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,41000.0,7,1,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,-0.8116889444249172,[0-2],1
95000,فولكسفاجن,جولف,2013,فيراني ,بنزين ,خصوصي ,1,نصف اوتوماتيك ,1,1400,800000.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,0,1,3.264169444750139,[0-2],1
11500,فيات,اونو,1987,أسود ,بنزين ,خصوصي ,1,عادي ,0,1200,741830.0,5,0,للبيع فقط ,3,0,0,0,0,0,1,0,0,2.951794368994786,[3-4],2
80000,سكودا,اوكتافيا,2012,أسود ميتالك ,ديزل ,خصوصي ,1,عادي ,1,1600,240000.0,5,1,للبيع فقط ,1,1,1,1,1,1,0,0,0,0.2569484988502293,[0-2],1
16000,اوبل,اسكونا,1986,أبيض ,بنزين ,خصوصي ,1,عادي ,0,1600,762436.0,5,0,للبيع فقط ,3,1,0,0,0,1,0,0,1,3.062449359729096,[3-4],2
39000,هوندا,اكورد,2000,ذهبي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,2000,255000.0,5,0,للبيع فقط ,2,1,1,1,1,1,1,1,1,0.3374990599011197,[0-2],1
60000,سكودا,اوكتافيا,2008,بني ,ديزل ,عمومي ,1,اوتوماتيك ,1,1900,339597.0,5,1,للبيع فقط ,1,1,1,1,1,1,1,1,0,0.7917881141159316,[0-2],1
43000,فيات,دوبلو,2009,فضي ,ديزل ,خصوصي ,1,عادي ,1,1900,200000.0,5,0,للبيع أو التبديل ,1,1,1,1,1,0,1,0,0,0.04214700271452145,[0-2],1
27000,فيات,فيات,1973,أحمر ,بنزين ,خصوصي ,1,عادي ,0,1800,50000.0,5,0,للبيع فقط ,5,1,0,0,0,0,0,1,0,-0.7633586077943829,[5+),3
40000,اودي,A6,2003,أسود ,بنزين ,خصوصي ,1,عادي ,1,2400,206064.0,5,1,للبيع أو التبديل ,2,1,1,1,1,1,1,0,0,0.07471090952869476,[0-2],1
100000,فولفو,FL6,2003,أبيض ,ديزل ,تجاري ,1,عادي ,1,220,264400.0,3,0,للبيع فقط ,2,1,1,1,0,0,1,1,1,0.38797741149301107,[0-2],1
40000,كيا,ريو,2011,أبيض عاجي ,ديزل ,عمومي ,1,عادي ,1,1600,271677.0,5,0,للبيع فقط ,1,1,1,1,0,0,1,0,0,0.42705517367749973,[0-2],1
72000,سكودا,اوكتافيا,2011,أسود ميتالك ,ديزل ,خصوصي ,1,اوتوماتيك ,1,1600,271677.0,5,1,للبيع أو التبديل ,1,1,1,1,1,1,1,0,0,0.42705517367749973,[0-2],1
57000,بيجو,بارتنر,2010,أبيض ,ديزل ,خصوصي ,1,عادي ,1,1600,15000.0,5,0,للبيع فقط ,1,1,1,1,1,0,0,0,0,-0.9513099169131273,[0-2],1
55000,فولكسفاجن,بولو,2014,سكني ,بنزين ,خصوصي ,1,عادي ,1,1200,42000.0,5,0,للبيع فقط ,0,0,1,1,1,0,0,0,0,-0.8063189070215245,[0-2],1
35000,ستروين,C3,2004,أبيض ,بنزين ,خصوصي ,1,عادي ,1,1400,75000.0,5,1,للبيع فقط ,2,1,1,1,1,1,0,0,0,-0.6291076727095656,[0-2],1
127000,بي,ام,2006,فضي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,3000,120000.0,5,0,للبيع فقط ,5,1,1,1,1,1,1,1,1,-0.3874559895568942,[5+),3
50000,هونداي,توسان,2007,أسود ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,156000.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,0,1,-0.19413464303475716,[0-2],1
80000,فولكسفاجن,كادي,2008,رصاصي ,ديزل ,خصوصي ,1,عادي ,1,1900,339597.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,1,0,0.7917881141159316,[0-2],1
58000,بي,ام,2002,أسود ميتالك ,بنزين ,خصوصي ,1,اوتوماتيك ,1,2200,160000.0,5,0,للبيع فقط ,4,1,1,1,1,1,1,1,1,-0.17265449342118638,[3-4],2
50000,نيسان,ميكرا,2015,أبيض عاجي ,بنزين ,خصوصي ,1,عادي ,1,1200,60000.0,5,1,للبيع أو التبديل ,0,1,1,1,1,0,1,0,0,-0.709658233760456,[0-2],1
36000,كيا,ريو,2010,ذهبي ,بنزين ,تأجير ,1,اوتوماتيك ,1,1400,200000.0,5,1,للبيع أو التبديل ,3,1,1,1,1,1,1,0,0,0.04214700271452145,[3-4],2
4000,فولكسفاجن,باسات,1998,أحمر ,ديزل ,خصوصي ,1,عادي ,1,1900,29000.0,5,1,للبيع أو التبديل ,8,1,1,1,1,0,1,0,0,-0.8761293932656296,[5+),3
90000,كيا,سبورتاج,2013,فيراني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,80000.0,5,1,للبيع أو التبديل ,1,1,1,1,1,1,1,1,0,-0.6022574856926021,[0-2],1
70000,ميتسوبيشي,L200,1999,أخضر ,ديزل ,خصوصي ,1,عادي ,1,2200,543355.0,5,0,للبيع فقط ,2,1,1,1,1,1,1,1,0,1.8859761953564205,[0-2],1
